pert_id,rna_plate,average_precision,top1_correct,top5_hit,cell_line,method
BRD-K76908866,REP.A022_A375_24H_X3_B23,0.05073008543900217,0.0,0.0,A375,shrinkage_lda
BRD-K79254416,REP.A022_A375_24H_X3_B23,0.3772486772486772,1.0,1.0,A375,shrinkage_lda
BRD-K70511574,REP.A023_A375_24H_X1_B23,0.3572222222222222,0.0,1.0,A375,shrinkage_lda
BRD-K70511574,REP.A023_A375_24H_X2_B23,0.46646464646464636,0.0,1.0,A375,shrinkage_lda
BRD-K70511574,REP.A023_A375_24H_X3_B23,0.40821428571428575,0.0,1.0,A375,shrinkage_lda
BRD-K74065929,REP.A024_A375_24H_X1_B23,0.20790408832154564,0.0,1.0,A375,shrinkage_lda
BRD-K74065929,REP.A024_A375_24H_X2_B23,0.42478211443728675,1.0,1.0,A375,shrinkage_lda
BRD-K74065929,REP.A024_A375_24H_X3_B23,0.02851378297919178,0.0,0.0,A375,shrinkage_lda
BRD-K74514084,REP.A025_A375_24H_X1_B23,0.1057937181663837,0.0,1.0,A375,shrinkage_lda
BRD-K77625799,REP.A025_A375_24H_X1_B23,0.3459663865546218,0.0,1.0,A375,shrinkage_lda
BRD-K74514084,REP.A025_A375_24H_X2_B23,0.09488015728452887,0.0,1.0,A375,shrinkage_lda
BRD-K77625799,REP.A025_A375_24H_X2_B23,0.2542490842490842,0.0,1.0,A375,shrinkage_lda
BRD-K74514084,REP.A025_A375_24H_X3_B23,0.11002619818153798,0.0,0.0,A375,shrinkage_lda
BRD-K77625799,REP.A025_A375_24H_X3_B23,0.3597619047619048,0.0,1.0,A375,shrinkage_lda
BRD-K87737963,REP.A026_A375_24H_X1_B25,0.43134865900383146,1.0,1.0,A375,shrinkage_lda
BRD-K99749624,REP.A026_A375_24H_X1_B25,0.09839731070934078,0.0,0.0,A375,shrinkage_lda
BRD-K87737963,REP.A026_A375_24H_X2_B25,0.28463247863247865,1.0,1.0,A375,shrinkage_lda
BRD-K99749624,REP.A026_A375_24H_X2_B25,0.05117305434153484,0.0,0.0,A375,shrinkage_lda
BRD-K87737963,REP.A026_A375_24H_X3_B25,0.30555289370823346,1.0,1.0,A375,shrinkage_lda
BRD-K99749624,REP.A026_A375_24H_X3_B25,0.07759684317682311,0.0,1.0,A375,shrinkage_lda
BRD-K93123848,REP.A027_A375_24H_X1_B25,0.47631796613120897,1.0,1.0,A375,shrinkage_lda
BRD-K99545815,REP.A027_A375_24H_X1_B25,0.4217995018939158,1.0,1.0,A375,shrinkage_lda
BRD-K93123848,REP.A027_A375_24H_X2_B25,0.38508241758241757,1.0,1.0,A375,shrinkage_lda
BRD-K99545815,REP.A027_A375_24H_X2_B25,0.4199995840352738,1.0,1.0,A375,shrinkage_lda
BRD-K93123848,REP.A027_A375_24H_X3_B25,0.667094017094017,1.0,1.0,A375,shrinkage_lda
BRD-K99545815,REP.A027_A375_24H_X3_B25,0.41703731149588297,1.0,1.0,A375,shrinkage_lda
BRD-K92428232,REP.A028_A375_24H_X1_B25,0.238989898989899,0.0,1.0,A375,shrinkage_lda
BRD-K93918653,REP.A028_A375_24H_X1_B25,0.10759549858308626,0.0,0.0,A375,shrinkage_lda
BRD-K92428232,REP.A028_A375_24H_X2_B25,0.2936677701383584,0.0,1.0,A375,shrinkage_lda
BRD-K93918653,REP.A028_A375_24H_X2_B25,0.10021825396825397,0.0,0.0,A375,shrinkage_lda
BRD-K92428232,REP.A028_A375_24H_X3_B25,0.14176906426906427,0.0,1.0,A375,shrinkage_lda
BRD-K93918653,REP.A028_A375_24H_X3_B25,0.23033248626610364,1.0,1.0,A375,shrinkage_lda
BRD-A39996500,LJP005_A375_24H_X1_B19,0.21217462323743558,1.0,1.0,A375,filzen_continuous
BRD-K02708799,LJP005_A375_24H_X1_B19,0.03665890059781079,0.0,0.0,A375,filzen_continuous
BRD-K03449891,LJP005_A375_24H_X1_B19,0.022444813774520088,0.0,0.0,A375,filzen_continuous
BRD-K04887706,LJP005_A375_24H_X1_B19,0.016973551063239518,0.0,0.0,A375,filzen_continuous
BRD-K08799216,LJP005_A375_24H_X1_B19,0.22394556255103923,1.0,1.0,A375,filzen_continuous
BRD-K12184916,LJP005_A375_24H_X1_B19,0.3121136257530043,1.0,1.0,A375,filzen_continuous
BRD-K37687095,LJP005_A375_24H_X1_B19,0.12405802738740104,0.0,1.0,A375,filzen_continuous
BRD-K42191735,LJP005_A375_24H_X1_B19,0.3094126984126984,1.0,1.0,A375,filzen_continuous
BRD-K49328571,LJP005_A375_24H_X1_B19,0.04947683272506276,0.0,1.0,A375,filzen_continuous
BRD-K49865102,LJP005_A375_24H_X1_B19,0.02927575011992562,0.0,0.0,A375,filzen_continuous
BRD-K70401845,LJP005_A375_24H_X1_B19,0.033710715146853705,0.0,0.0,A375,filzen_continuous
BRD-K76908866,LJP005_A375_24H_X1_B19,0.07022987144567691,0.0,0.0,A375,filzen_continuous
BRD-K79090631,LJP005_A375_24H_X1_B19,0.01441909724644498,0.0,0.0,A375,filzen_continuous
BRD-K81528515,LJP005_A375_24H_X1_B19,0.058161841463611405,0.0,0.0,A375,filzen_continuous
BRD-K87737963,LJP005_A375_24H_X1_B19,0.024709321962870113,0.0,0.0,A375,filzen_continuous
BRD-A39996500,LJP005_A375_24H_X2_B19,0.01546747399019636,0.0,0.0,A375,filzen_continuous
BRD-K02708799,LJP005_A375_24H_X2_B19,0.09896924553281075,0.0,0.0,A375,filzen_continuous
BRD-K03449891,LJP005_A375_24H_X2_B19,0.022854302963669776,0.0,0.0,A375,filzen_continuous
BRD-K04887706,LJP005_A375_24H_X2_B19,0.03023348371760142,0.0,0.0,A375,filzen_continuous
BRD-K08799216,LJP005_A375_24H_X2_B19,0.21369782227878198,1.0,1.0,A375,filzen_continuous
BRD-K12184916,LJP005_A375_24H_X2_B19,0.13688795647385218,0.0,1.0,A375,filzen_continuous
BRD-K37687095,LJP005_A375_24H_X2_B19,0.0462399285312062,0.0,0.0,A375,filzen_continuous
BRD-K42191735,LJP005_A375_24H_X2_B19,0.40903457375560376,1.0,1.0,A375,filzen_continuous
BRD-K49328571,LJP005_A375_24H_X2_B19,0.032947979261027646,0.0,0.0,A375,filzen_continuous
BRD-K49865102,LJP005_A375_24H_X2_B19,0.02802308680541431,0.0,0.0,A375,filzen_continuous
BRD-K70401845,LJP005_A375_24H_X2_B19,0.04777279549831984,0.0,0.0,A375,filzen_continuous
BRD-K76908866,LJP005_A375_24H_X2_B19,0.06914399661610973,0.0,0.0,A375,filzen_continuous
BRD-K79090631,LJP005_A375_24H_X2_B19,0.03227185585312482,0.0,0.0,A375,filzen_continuous
BRD-K81528515,LJP005_A375_24H_X2_B19,0.03142810325300853,0.0,0.0,A375,filzen_continuous
BRD-K87737963,LJP005_A375_24H_X2_B19,0.04717516085048527,0.0,0.0,A375,filzen_continuous
BRD-A39996500,LJP005_A375_24H_X3_B19,0.013303106490804267,0.0,0.0,A375,filzen_continuous
BRD-K02708799,LJP005_A375_24H_X3_B19,0.1478795460532223,1.0,1.0,A375,filzen_continuous
BRD-K03449891,LJP005_A375_24H_X3_B19,0.0404347152701618,0.0,0.0,A375,filzen_continuous
BRD-K04887706,LJP005_A375_24H_X3_B19,0.011553215093902428,0.0,0.0,A375,filzen_continuous
BRD-K08799216,LJP005_A375_24H_X3_B19,0.21465871224969005,1.0,1.0,A375,filzen_continuous
BRD-K12184916,LJP005_A375_24H_X3_B19,0.21331968089481043,0.0,1.0,A375,filzen_continuous
BRD-K37687095,LJP005_A375_24H_X3_B19,0.024426852971630685,0.0,0.0,A375,filzen_continuous
BRD-K42191735,LJP005_A375_24H_X3_B19,0.12507544846567997,0.0,1.0,A375,filzen_continuous
BRD-K49328571,LJP005_A375_24H_X3_B19,0.030447709226040023,0.0,0.0,A375,filzen_continuous
BRD-K49865102,LJP005_A375_24H_X3_B19,0.028168724220346556,0.0,0.0,A375,filzen_continuous
BRD-K70401845,LJP005_A375_24H_X3_B19,0.03248180115656916,0.0,0.0,A375,filzen_continuous
BRD-K76908866,LJP005_A375_24H_X3_B19,0.05991881128254058,0.0,0.0,A375,filzen_continuous
BRD-K79090631,LJP005_A375_24H_X3_B19,0.016967254001724084,0.0,0.0,A375,filzen_continuous
BRD-K81528515,LJP005_A375_24H_X3_B19,0.04872836472081914,0.0,0.0,A375,filzen_continuous
BRD-K87737963,LJP005_A375_24H_X3_B19,0.045069300892325026,0.0,0.0,A375,filzen_continuous
BRD-A39996500,LJP006_A375_24H_X1_B19,0.012914297673825806,0.0,0.0,A375,filzen_continuous
BRD-K02708799,LJP006_A375_24H_X1_B19,0.06613679996836787,0.0,0.0,A375,filzen_continuous
BRD-K13390322,LJP006_A375_24H_X1_B19,0.05516494495887527,0.0,0.0,A375,filzen_continuous
BRD-K19687926,LJP006_A375_24H_X1_B19,0.00905761292775327,0.0,0.0,A375,filzen_continuous
BRD-K20285085,LJP006_A375_24H_X1_B19,0.16429813664596274,0.0,1.0,A375,filzen_continuous
BRD-K23984367,LJP006_A375_24H_X1_B19,0.02454730611416762,0.0,0.0,A375,filzen_continuous
BRD-K40175214,LJP006_A375_24H_X1_B19,0.028285346778519092,0.0,0.0,A375,filzen_continuous
BRD-K41895714,LJP006_A375_24H_X1_B19,0.009413718728839008,0.0,0.0,A375,filzen_continuous
BRD-K49075727,LJP006_A375_24H_X1_B19,0.022434766117734706,0.0,0.0,A375,filzen_continuous
BRD-K49328571,LJP006_A375_24H_X1_B19,0.03917303995452775,0.0,0.0,A375,filzen_continuous
BRD-K49865102,LJP006_A375_24H_X1_B19,0.08768824655793188,0.0,1.0,A375,filzen_continuous
BRD-K51313569,LJP006_A375_24H_X1_B19,0.46047292143401986,1.0,1.0,A375,filzen_continuous
BRD-K52911425,LJP006_A375_24H_X1_B19,0.08846852552978167,0.0,1.0,A375,filzen_continuous
BRD-K57080016,LJP006_A375_24H_X1_B19,0.0797394360304577,0.0,0.0,A375,filzen_continuous
BRD-K64800655,LJP006_A375_24H_X1_B19,0.29350322446432286,1.0,1.0,A375,filzen_continuous
BRD-K67868012,LJP006_A375_24H_X1_B19,0.05992395216533147,0.0,0.0,A375,filzen_continuous
BRD-K72414522,LJP006_A375_24H_X1_B19,0.050220610191915795,0.0,0.0,A375,filzen_continuous
BRD-K79090631,LJP006_A375_24H_X1_B19,0.34271128713226956,1.0,1.0,A375,filzen_continuous
BRD-K99545815,LJP006_A375_24H_X1_B19,0.038159148024554036,0.0,0.0,A375,filzen_continuous
BRD-K99749624,LJP006_A375_24H_X1_B19,0.007668543213229737,0.0,0.0,A375,filzen_continuous
BRD-A39996500,LJP006_A375_24H_X2_B19,0.010721094767412584,0.0,0.0,A375,filzen_continuous
BRD-K02708799,LJP006_A375_24H_X2_B19,0.15000997425010693,1.0,1.0,A375,filzen_continuous
BRD-K13390322,LJP006_A375_24H_X2_B19,0.09405770523870652,0.0,0.0,A375,filzen_continuous
BRD-K19687926,LJP006_A375_24H_X2_B19,0.11630547078649862,0.0,1.0,A375,filzen_continuous
BRD-K20285085,LJP006_A375_24H_X2_B19,0.09142333670595312,0.0,0.0,A375,filzen_continuous
BRD-K23984367,LJP006_A375_24H_X2_B19,0.011902393633219375,0.0,0.0,A375,filzen_continuous
BRD-K40175214,LJP006_A375_24H_X2_B19,0.07483807738673057,0.0,0.0,A375,filzen_continuous
BRD-K41895714,LJP006_A375_24H_X2_B19,0.009913261382327235,0.0,0.0,A375,filzen_continuous
BRD-K49075727,LJP006_A375_24H_X2_B19,0.11209493549116192,0.0,1.0,A375,filzen_continuous
BRD-K49328571,LJP006_A375_24H_X2_B19,0.1549319285052022,0.0,1.0,A375,filzen_continuous
BRD-K49865102,LJP006_A375_24H_X2_B19,0.08446536108294832,0.0,0.0,A375,filzen_continuous
BRD-K51313569,LJP006_A375_24H_X2_B19,0.5407792207792207,1.0,1.0,A375,filzen_continuous
BRD-K52911425,LJP006_A375_24H_X2_B19,0.03429733835618476,0.0,0.0,A375,filzen_continuous
BRD-K57080016,LJP006_A375_24H_X2_B19,0.21945138942473613,1.0,1.0,A375,filzen_continuous
BRD-K64800655,LJP006_A375_24H_X2_B19,0.5136986301369862,1.0,1.0,A375,filzen_continuous
BRD-K67868012,LJP006_A375_24H_X2_B19,0.07235445321366715,0.0,1.0,A375,filzen_continuous
BRD-K72414522,LJP006_A375_24H_X2_B19,0.09976532567049809,0.0,0.0,A375,filzen_continuous
BRD-K79090631,LJP006_A375_24H_X2_B19,0.2293934653145354,0.0,1.0,A375,filzen_continuous
BRD-K99545815,LJP006_A375_24H_X2_B19,0.24598982785602502,1.0,1.0,A375,filzen_continuous
BRD-K99749624,LJP006_A375_24H_X2_B19,0.016539624468642534,0.0,0.0,A375,filzen_continuous
BRD-A39996500,LJP006_A375_24H_X3_B19,0.2120842944998254,1.0,1.0,A375,filzen_continuous
BRD-K02708799,LJP006_A375_24H_X3_B19,0.07996569439759398,0.0,1.0,A375,filzen_continuous
BRD-K13390322,LJP006_A375_24H_X3_B19,0.060132141118586904,0.0,0.0,A375,filzen_continuous
BRD-K19687926,LJP006_A375_24H_X3_B19,0.026653117103591712,0.0,0.0,A375,filzen_continuous
BRD-K20285085,LJP006_A375_24H_X3_B19,0.12627649039413744,0.0,1.0,A375,filzen_continuous
BRD-K23984367,LJP006_A375_24H_X3_B19,0.09486892515226938,0.0,0.0,A375,filzen_continuous
BRD-K40175214,LJP006_A375_24H_X3_B19,0.026726426586159237,0.0,0.0,A375,filzen_continuous
BRD-K41895714,LJP006_A375_24H_X3_B19,0.009519484577527503,0.0,0.0,A375,filzen_continuous
BRD-K49075727,LJP006_A375_24H_X3_B19,0.25732956152758135,1.0,1.0,A375,filzen_continuous
BRD-K49328571,LJP006_A375_24H_X3_B19,0.07341049949284945,0.0,0.0,A375,filzen_continuous
BRD-K49865102,LJP006_A375_24H_X3_B19,0.11491458102227688,1.0,1.0,A375,filzen_continuous
BRD-K51313569,LJP006_A375_24H_X3_B19,0.16019099947671375,0.0,1.0,A375,filzen_continuous
BRD-K52911425,LJP006_A375_24H_X3_B19,0.09741581688661097,0.0,1.0,A375,filzen_continuous
BRD-K57080016,LJP006_A375_24H_X3_B19,0.22050186741363204,1.0,1.0,A375,filzen_continuous
BRD-K64800655,LJP006_A375_24H_X3_B19,0.5347808105872621,1.0,1.0,A375,filzen_continuous
BRD-K67868012,LJP006_A375_24H_X3_B19,0.04707501218272079,0.0,0.0,A375,filzen_continuous
BRD-K72414522,LJP006_A375_24H_X3_B19,0.354031082186422,1.0,1.0,A375,filzen_continuous
BRD-K79090631,LJP006_A375_24H_X3_B19,0.33207523954438384,0.0,1.0,A375,filzen_continuous
BRD-K99545815,LJP006_A375_24H_X3_B19,0.15132317325299782,0.0,1.0,A375,filzen_continuous
BRD-K99749624,LJP006_A375_24H_X3_B19,0.025365164039810827,0.0,0.0,A375,filzen_continuous
BRD-A61304759,LJP007_A375_24H_X1_B20,0.1588723169328714,1.0,1.0,A375,filzen_continuous
BRD-K02708799,LJP007_A375_24H_X1_B20,0.1911667718563994,1.0,1.0,A375,filzen_continuous
BRD-K05804044,LJP007_A375_24H_X1_B20,0.20142857142857143,0.0,1.0,A375,filzen_continuous
BRD-K13662825,LJP007_A375_24H_X1_B20,0.310443775633649,1.0,1.0,A375,filzen_continuous
BRD-K28392481,LJP007_A375_24H_X1_B20,0.015210025602725854,0.0,0.0,A375,filzen_continuous
BRD-K33379087,LJP007_A375_24H_X1_B20,0.03528505725064883,0.0,0.0,A375,filzen_continuous
BRD-K42805893,LJP007_A375_24H_X1_B20,0.13998035517837498,0.0,0.0,A375,filzen_continuous
BRD-K49328571,LJP007_A375_24H_X1_B20,0.13714310387981732,0.0,1.0,A375,filzen_continuous
BRD-K49865102,LJP007_A375_24H_X1_B20,0.11555999508183762,1.0,1.0,A375,filzen_continuous
BRD-K51544265,LJP007_A375_24H_X1_B20,0.04655172853880402,0.0,0.0,A375,filzen_continuous
BRD-K53414658,LJP007_A375_24H_X1_B20,0.020911168772012594,0.0,0.0,A375,filzen_continuous
BRD-K60866521,LJP007_A375_24H_X1_B20,0.01260433780797868,0.0,0.0,A375,filzen_continuous
BRD-K66538826,LJP007_A375_24H_X1_B20,0.01693931559912739,0.0,0.0,A375,filzen_continuous
BRD-K71035033,LJP007_A375_24H_X1_B20,0.019426393364363286,0.0,0.0,A375,filzen_continuous
BRD-K74065929,LJP007_A375_24H_X1_B20,0.1301486997365105,0.0,1.0,A375,filzen_continuous
BRD-K74514084,LJP007_A375_24H_X1_B20,0.011272874277324351,0.0,0.0,A375,filzen_continuous
BRD-K77625799,LJP007_A375_24H_X1_B20,0.0246840882902264,0.0,0.0,A375,filzen_continuous
BRD-K79090631,LJP007_A375_24H_X1_B20,0.3508218152359108,1.0,1.0,A375,filzen_continuous
BRD-K93918653,LJP007_A375_24H_X1_B20,0.025208891723538168,0.0,0.0,A375,filzen_continuous
BRD-K99964838,LJP007_A375_24H_X1_B20,0.24535689111645706,1.0,1.0,A375,filzen_continuous
BRD-A61304759,LJP007_A375_24H_X2_B20,0.1893950367872707,1.0,1.0,A375,filzen_continuous
BRD-K02708799,LJP007_A375_24H_X2_B20,0.04576843662778797,0.0,0.0,A375,filzen_continuous
BRD-K05804044,LJP007_A375_24H_X2_B20,0.14037383804825665,0.0,1.0,A375,filzen_continuous
BRD-K13662825,LJP007_A375_24H_X2_B20,0.16512515678067613,0.0,1.0,A375,filzen_continuous
BRD-K28392481,LJP007_A375_24H_X2_B20,0.11185489565640609,0.0,1.0,A375,filzen_continuous
BRD-K33379087,LJP007_A375_24H_X2_B20,0.07688541733852686,0.0,1.0,A375,filzen_continuous
BRD-K42805893,LJP007_A375_24H_X2_B20,0.17174748232512674,0.0,1.0,A375,filzen_continuous
BRD-K49328571,LJP007_A375_24H_X2_B20,0.12911309814430255,0.0,1.0,A375,filzen_continuous
BRD-K49865102,LJP007_A375_24H_X2_B20,0.08159940559682342,0.0,1.0,A375,filzen_continuous
BRD-K51544265,LJP007_A375_24H_X2_B20,0.10801237566504743,0.0,0.0,A375,filzen_continuous
BRD-K53414658,LJP007_A375_24H_X2_B20,0.028979339237197532,0.0,0.0,A375,filzen_continuous
BRD-K60866521,LJP007_A375_24H_X2_B20,0.19582207207207208,0.0,1.0,A375,filzen_continuous
BRD-K66538826,LJP007_A375_24H_X2_B20,0.057399947414294626,0.0,0.0,A375,filzen_continuous
BRD-K71035033,LJP007_A375_24H_X2_B20,0.020443848065331442,0.0,0.0,A375,filzen_continuous
BRD-K74065929,LJP007_A375_24H_X2_B20,0.03996309641470932,0.0,0.0,A375,filzen_continuous
BRD-K74514084,LJP007_A375_24H_X2_B20,0.01644589164039965,0.0,0.0,A375,filzen_continuous
BRD-K77625799,LJP007_A375_24H_X2_B20,0.06306414861927859,0.0,0.0,A375,filzen_continuous
BRD-K79090631,LJP007_A375_24H_X2_B20,0.2716059828924946,1.0,1.0,A375,filzen_continuous
BRD-K93918653,LJP007_A375_24H_X2_B20,0.21737448613662202,1.0,1.0,A375,filzen_continuous
BRD-K99964838,LJP007_A375_24H_X2_B20,0.022261769793898704,0.0,0.0,A375,filzen_continuous
BRD-A61304759,LJP007_A375_24H_X3_B20,0.04232138994050918,0.0,0.0,A375,filzen_continuous
BRD-K02708799,LJP007_A375_24H_X3_B20,0.07373917202727566,0.0,1.0,A375,filzen_continuous
BRD-K05804044,LJP007_A375_24H_X3_B20,0.04652587502667036,0.0,0.0,A375,filzen_continuous
BRD-K13662825,LJP007_A375_24H_X3_B20,0.15113022941970305,0.0,1.0,A375,filzen_continuous
BRD-K28392481,LJP007_A375_24H_X3_B20,0.06127578221424845,0.0,1.0,A375,filzen_continuous
BRD-K33379087,LJP007_A375_24H_X3_B20,0.07584571212327439,0.0,1.0,A375,filzen_continuous
BRD-K42805893,LJP007_A375_24H_X3_B20,0.5544117647058824,1.0,1.0,A375,filzen_continuous
BRD-K49328571,LJP007_A375_24H_X3_B20,0.047197006623906454,0.0,0.0,A375,filzen_continuous
BRD-K49865102,LJP007_A375_24H_X3_B20,0.05099955778001491,0.0,0.0,A375,filzen_continuous
BRD-K51544265,LJP007_A375_24H_X3_B20,0.14556542842569042,0.0,1.0,A375,filzen_continuous
BRD-K53414658,LJP007_A375_24H_X3_B20,0.12346754057428215,0.0,1.0,A375,filzen_continuous
BRD-K60866521,LJP007_A375_24H_X3_B20,0.023907328521403818,0.0,0.0,A375,filzen_continuous
BRD-K66538826,LJP007_A375_24H_X3_B20,0.02465751648378594,0.0,0.0,A375,filzen_continuous
BRD-K71035033,LJP007_A375_24H_X3_B20,0.009927723577848796,0.0,0.0,A375,filzen_continuous
BRD-K74065929,LJP007_A375_24H_X3_B20,0.08871480113810024,0.0,1.0,A375,filzen_continuous
BRD-K74514084,LJP007_A375_24H_X3_B20,0.05859384989131824,0.0,0.0,A375,filzen_continuous
BRD-K77625799,LJP007_A375_24H_X3_B20,0.06690527041305923,0.0,1.0,A375,filzen_continuous
BRD-K79090631,LJP007_A375_24H_X3_B20,0.4852786000639288,1.0,1.0,A375,filzen_continuous
BRD-K93918653,LJP007_A375_24H_X3_B20,0.21612663724811135,1.0,1.0,A375,filzen_continuous
BRD-K99964838,LJP007_A375_24H_X3_B20,0.23854961957786397,1.0,1.0,A375,filzen_continuous
BRD-A58280226,LJP008_A375_24H_X1_B20,0.08299425122943113,0.0,1.0,A375,filzen_continuous
BRD-A61304759,LJP008_A375_24H_X1_B20,0.057261872345312645,0.0,0.0,A375,filzen_continuous
BRD-K02113016,LJP008_A375_24H_X1_B20,0.03273802170696467,0.0,0.0,A375,filzen_continuous
BRD-K02708799,LJP008_A375_24H_X1_B20,0.10191888200957577,0.0,0.0,A375,filzen_continuous
BRD-K08109215,LJP008_A375_24H_X1_B20,0.015440099049703698,0.0,0.0,A375,filzen_continuous
BRD-K11153516,LJP008_A375_24H_X1_B20,0.17019645888915838,0.0,1.0,A375,filzen_continuous
BRD-K12787259,LJP008_A375_24H_X1_B20,0.12077969316074773,0.0,1.0,A375,filzen_continuous
BRD-K17743125,LJP008_A375_24H_X1_B20,0.8263157894736842,1.0,1.0,A375,filzen_continuous
BRD-K36740062,LJP008_A375_24H_X1_B20,0.028036829474216048,0.0,0.0,A375,filzen_continuous
BRD-K49865102,LJP008_A375_24H_X1_B20,0.0446006907389554,0.0,0.0,A375,filzen_continuous
BRD-K54256913,LJP008_A375_24H_X1_B20,0.035692578583539844,0.0,0.0,A375,filzen_continuous
BRD-K56301217,LJP008_A375_24H_X1_B20,0.27757345616070694,0.0,1.0,A375,filzen_continuous
BRD-K79090631,LJP008_A375_24H_X1_B20,0.25778300542463656,0.0,1.0,A375,filzen_continuous
BRD-K79254416,LJP008_A375_24H_X1_B20,0.02143465170855194,0.0,0.0,A375,filzen_continuous
BRD-K82928847,LJP008_A375_24H_X1_B20,0.042124268043247884,0.0,0.0,A375,filzen_continuous
BRD-K86797399,LJP008_A375_24H_X1_B20,0.3037878787878788,0.0,1.0,A375,filzen_continuous
BRD-K87142802,LJP008_A375_24H_X1_B20,0.04400639145800436,0.0,0.0,A375,filzen_continuous
BRD-K92428232,LJP008_A375_24H_X1_B20,0.04322574123989219,0.0,0.0,A375,filzen_continuous
BRD-A58280226,LJP008_A375_24H_X2_B20,0.058339411262237996,0.0,0.0,A375,filzen_continuous
BRD-A61304759,LJP008_A375_24H_X2_B20,0.22392144370148362,1.0,1.0,A375,filzen_continuous
BRD-K02113016,LJP008_A375_24H_X2_B20,0.22866465311328968,0.0,1.0,A375,filzen_continuous
BRD-K02708799,LJP008_A375_24H_X2_B20,0.21151878937573826,1.0,1.0,A375,filzen_continuous
BRD-K08109215,LJP008_A375_24H_X2_B20,0.08650103034568726,0.0,0.0,A375,filzen_continuous
BRD-K11153516,LJP008_A375_24H_X2_B20,0.19660369283443385,0.0,1.0,A375,filzen_continuous
BRD-K12787259,LJP008_A375_24H_X2_B20,0.015470678628026613,0.0,0.0,A375,filzen_continuous
BRD-K17743125,LJP008_A375_24H_X2_B20,0.03677382726563054,0.0,0.0,A375,filzen_continuous
BRD-K36740062,LJP008_A375_24H_X2_B20,0.11208968266660575,0.0,1.0,A375,filzen_continuous
BRD-K49328571,LJP008_A375_24H_X2_B20,0.17363157810309465,1.0,1.0,A375,filzen_continuous
BRD-K49865102,LJP008_A375_24H_X2_B20,0.1022775445394943,0.0,1.0,A375,filzen_continuous
BRD-K54256913,LJP008_A375_24H_X2_B20,0.027156407092108155,0.0,0.0,A375,filzen_continuous
BRD-K56301217,LJP008_A375_24H_X2_B20,0.02724933045151457,0.0,0.0,A375,filzen_continuous
BRD-K79090631,LJP008_A375_24H_X2_B20,0.35332579079526494,1.0,1.0,A375,filzen_continuous
BRD-K79254416,LJP008_A375_24H_X2_B20,0.016565864132558263,0.0,0.0,A375,filzen_continuous
BRD-K82928847,LJP008_A375_24H_X2_B20,0.3213258636788049,1.0,1.0,A375,filzen_continuous
BRD-K86797399,LJP008_A375_24H_X2_B20,0.15482431854830875,0.0,0.0,A375,filzen_continuous
BRD-K87142802,LJP008_A375_24H_X2_B20,0.23966879420389856,0.0,1.0,A375,filzen_continuous
BRD-K92428232,LJP008_A375_24H_X2_B20,0.015338421994049268,0.0,0.0,A375,filzen_continuous
BRD-A58280226,LJP008_A375_24H_X3_B20,0.018507903632992654,0.0,0.0,A375,filzen_continuous
BRD-A61304759,LJP008_A375_24H_X3_B20,0.08969303861510398,0.0,1.0,A375,filzen_continuous
BRD-K02113016,LJP008_A375_24H_X3_B20,0.32742222512428965,1.0,1.0,A375,filzen_continuous
BRD-K02708799,LJP008_A375_24H_X3_B20,0.12016368456169065,0.0,1.0,A375,filzen_continuous
BRD-K08109215,LJP008_A375_24H_X3_B20,0.014928787666657006,0.0,0.0,A375,filzen_continuous
BRD-K11153516,LJP008_A375_24H_X3_B20,0.0075930065649155495,0.0,0.0,A375,filzen_continuous
BRD-K12787259,LJP008_A375_24H_X3_B20,0.08342662350949644,0.0,1.0,A375,filzen_continuous
BRD-K17743125,LJP008_A375_24H_X3_B20,0.7333333333333333,1.0,1.0,A375,filzen_continuous
BRD-K36740062,LJP008_A375_24H_X3_B20,0.03667253252619106,0.0,0.0,A375,filzen_continuous
BRD-K49328571,LJP008_A375_24H_X3_B20,0.07025966565597005,0.0,0.0,A375,filzen_continuous
BRD-K49865102,LJP008_A375_24H_X3_B20,0.06183203615435763,0.0,0.0,A375,filzen_continuous
BRD-K54256913,LJP008_A375_24H_X3_B20,0.025591091094129048,0.0,0.0,A375,filzen_continuous
BRD-K56301217,LJP008_A375_24H_X3_B20,0.012617366645755117,0.0,0.0,A375,filzen_continuous
BRD-K79090631,LJP008_A375_24H_X3_B20,0.3809325083347997,1.0,1.0,A375,filzen_continuous
BRD-K79254416,LJP008_A375_24H_X3_B20,0.010618488370801241,0.0,0.0,A375,filzen_continuous
BRD-K82928847,LJP008_A375_24H_X3_B20,0.06485776815148632,0.0,1.0,A375,filzen_continuous
BRD-K86797399,LJP008_A375_24H_X3_B20,0.06147722177383195,0.0,0.0,A375,filzen_continuous
BRD-K87142802,LJP008_A375_24H_X3_B20,0.015532451977527718,0.0,0.0,A375,filzen_continuous
BRD-K92428232,LJP008_A375_24H_X3_B20,0.031452126435766045,0.0,0.0,A375,filzen_continuous
BRD-A61304759,LJP009_A375_24H_X1_B20,0.12194131828573962,0.0,1.0,A375,filzen_continuous
BRD-K02113016,LJP009_A375_24H_X1_B20,0.02533068133625945,0.0,0.0,A375,filzen_continuous
BRD-K02123250,LJP009_A375_24H_X1_B20,0.11115967424166764,0.0,0.0,A375,filzen_continuous
BRD-K02708799,LJP009_A375_24H_X1_B20,0.04741869335814685,0.0,0.0,A375,filzen_continuous
