permutation,mean_average_precision
1246,0.14779597953527918
1247,0.12895102906520134
1248,0.13063441979219334
1249,0.14277186437031553
1250,0.16121908134366433
1251,0.1494535947319271
1252,0.12629737799420093
1253,0.11860532225600162
1254,0.1224900430988298
1255,0.1726554477064788
1256,0.12079062193323954
1257,0.12563342015126672
1258,0.14189836259486605
1259,0.15653286705474148
1260,0.1491095397788791
1261,0.1474255387460027
1262,0.1400020481376134
1263,0.11899651075746111
1264,0.16305758942367618
1265,0.13360717111158368
1266,0.1431697998901492
1267,0.15133883567763215
1268,0.12445281960044573
1269,0.13845713189871922
1270,0.1590145018981205
1271,0.12225713663015517
1272,0.12394727678645226
1273,0.1085113131372175
1274,0.1223400547334792
1275,0.11463930599688765
1276,0.11615028058862793
1277,0.10623333226358288
1278,0.11198975449002127
1279,0.1504899947946387
1280,0.13396806734520192
1281,0.13939613403274012
1282,0.13063976647772993
1283,0.13194183923655667
1284,0.12424475873247363
1285,0.13478810677632172
1286,0.10212614754480742
1287,0.12672885769390999
1288,0.1309308773705531
1289,0.13363301636107622
1290,0.14698184256700864
1291,0.12913762996526515
1292,0.1463431035794391
1293,0.124468890602495
1294,0.11877300539650476
1295,0.12088343124486632
1296,0.12426536932433903
1297,0.12459905132746249
1298,0.13877224722389536
1299,0.13554861800203813
1300,0.12556527683936122
1301,0.13161678772905097
1302,0.12200808844713165
1303,0.11978913199723581
1304,0.15540606407621146
1305,0.1491494981171916
1306,0.14247691495906437
1307,0.16777238336691877
1308,0.1459906402585763
1309,0.1463399327098759
1310,0.1299511445090771
1311,0.1420615193289284
1312,0.12339093375761358
1313,0.13540499728630848
1314,0.14075686581885613
1315,0.12421684785690888
1316,0.16449784638302398
1317,0.12748217104779044
1318,0.13667430038212333
1319,0.12512704687824472
1320,0.12817943648943234
1321,0.10788882094970878
1322,0.12863752713950533
1323,0.11965844803184686
1324,0.13940274721828522
1325,0.12762631127201737
1326,0.15473358450770514
1327,0.1342730997070159
1328,0.14763032522416808
1329,0.18945956319643004
1330,0.15042654892969443
1331,0.19568336916763635
1332,0.1493859074295115
1333,0.11257018751456306
1334,0.13782572326385356
1335,0.12253178884268999
1336,0.12906909895387042
1337,0.1436085364671091
1338,0.1600094496182608
1339,0.16303773153060183
1340,0.14331777837263363
1341,0.13800867211594153
1342,0.14914522098526328
1343,0.13236082485362416
1344,0.1262577442974183
1345,0.1546629263364302
1346,0.12697089158554348
1347,0.12389418939847385
1348,0.1261682610390898
1349,0.123236909184034
1350,0.12106408727139487
1351,0.11738165471381491
1352,0.13702817330830727
1353,0.14600560706161697
1354,0.137916846106589
1355,0.10997076767991679
1356,0.11174513478871101
1357,0.13821063218848875
1358,0.13364223262080877
1359,0.15874019399338662
1360,0.12092236651660818
1361,0.13448617661681248
1362,0.1338281340336467
1363,0.1375070691622054
1364,0.13324551139396484
1365,0.1411407880286489
1366,0.11715314549273145
1367,0.1539534636170798
1368,0.14961252890559681
1369,0.12179425151892273
1370,0.12963292743172122
1371,0.12078317695177798
1372,0.15279146838106397
1373,0.14778422474691205
1374,0.12235453324877786
1375,0.12297063673333822
1376,0.11879961581114666
1377,0.14191362227014157
1378,0.13041246150408672
1379,0.1415103771925523
1380,0.11562318190969927
1381,0.12868747701106814
1382,0.14563690902991602
1383,0.12474720355112365
1384,0.13476150864877015
1385,0.12658524830555437
1386,0.10810583677317011
1387,0.13318005547009598
1388,0.1449953748843441
1389,0.11637817255984904
1390,0.10709094472514048
1391,0.1148164718846832
1392,0.13050572554808443
1393,0.13873689251951304
1394,0.1468398322292835
1395,0.13198927947301092
1396,0.13805814865990565
1397,0.13017605342021013
1398,0.1369761032043537
1399,0.12851624748517793
1400,0.11757863347966349
1401,0.12069687908945076
1402,0.1509881062202438
1403,0.11590808071145599
1404,0.14780320324608504
1405,0.16041793692482387
1406,0.11564329844232103
1407,0.13399255415805988
1408,0.12721300568756586
1409,0.14778659436603134
1410,0.11693759364240575
1411,0.1306286225059028
1412,0.12482483886772887
1413,0.1317453544535532
1414,0.15147745577808652
1415,0.12551915022761131
1416,0.13474612871851102
1417,0.15184892607024222
1418,0.11708230496673884
1419,0.14940625853817324
1420,0.16595184838635346
1421,0.1133976773204407
1422,0.14045144588356726
1423,0.12303359484580434
1424,0.13648593368234807
1425,0.12316688445259327
1426,0.12129651822471313
1427,0.13922691666837997
1428,0.1526018317194896
1429,0.11466497126688782
1430,0.15467696960015717
1431,0.14923501031127903
1432,0.13041287741732854
1433,0.12950091611469428
1434,0.1229825846290752
1435,0.1494084515661332
1436,0.1613884120065071
1437,0.13023999272764464
1438,0.113875421317321
1439,0.12803061891279957
1440,0.10845322105257484
1441,0.12726030364233662
1442,0.13370302535982168
1443,0.12149258605782452
1444,0.1419851421754001
1445,0.13471383482470323
1446,0.13675131733465462
1447,0.13361835684956042
1448,0.13200261055712664
1449,0.16319919535101482
1450,0.12803217042429785
1451,0.16386945088339244
1452,0.14161935939120895
1453,0.1467661249564132
1454,0.12763583331475348
1455,0.12994660592088547
1456,0.13335977290886353
1457,0.13437555452396976
1458,0.14310230966967294
1459,0.14564975535907865
1460,0.13586640461380053
1461,0.13126853217445808
1462,0.1461987659273534
1463,0.13970396322455628
1464,0.12442888041207556
1465,0.1394846072868979
1466,0.15545761426670662
1467,0.11768538613147617
1468,0.16076548666240695
1469,0.14712508371469205
1470,0.13018208559980102
1471,0.11386014093835903
1472,0.15053158770495648
1473,0.1289779357312288
1474,0.13806390642653463
1475,0.1665345425378472
1476,0.14090601436382758
1477,0.14759023710973834
1478,0.1467687881193253
1479,0.12096140451832817
1480,0.1709806878802797
1481,0.1654281991097023
1482,0.1283974538501336
1483,0.14251275207841166
1484,0.1172013741280717
1485,0.12875740201077188
1486,0.10558538049013381
1487,0.1183300469342073
1488,0.12454444367329055
1489,0.13257377470820514
1490,0.13571633807936578
1491,0.15252569651436856
1492,0.14629353785632573
1493,0.16046989539970397
1494,0.13529158249518522
1495,0.1200206106075464
1496,0.11491889052413685
1497,0.11640336342720192
1498,0.12910230334768147
1499,0.12886118455429196
1500,0.1355905972696079
1501,0.12322893612042346
1502,0.13895814253548536
1503,0.10897226642315956
1504,0.10636192904674083
1505,0.12977082373911658
1506,0.12188032885025989
1507,0.1312649277379881
1508,0.13917882745624238
1509,0.14632279169321435
1510,0.11761986415205855
1511,0.12388471190107443
1512,0.11581699120592798
1513,0.14404114775028481
1514,0.1536137612225336
1515,0.16738901696339595
1516,0.12624910266814018
1517,0.14741565059676884
1518,0.1328537952603523
1519,0.12234694233730944
1520,0.16204435575262974
1521,0.1316428888264262
1522,0.151067161730638
1523,0.12587230428753474
1524,0.13788037818981694
1525,0.1421298826457039
1526,0.15939900418318423
1527,0.1526965636991783
1528,0.1111193022672893
1529,0.13075084215745245
1530,0.10830612262262374
1531,0.1320266370010412
1532,0.13666428373411157
1533,0.1538952446355843
1534,0.12838146722411953
1535,0.11132144361654604
1536,0.13830728221028665
1537,0.13922243141113427
1538,0.140860396603519
1539,0.13236322968734765
1540,0.13708773649869657
1541,0.11657934375823953
1542,0.13879691410704992
1543,0.11879134922617521
1544,0.12322952335139205
1545,0.11343729318001469
1546,0.14177484962325312
1547,0.12102521502046855
1548,0.11966756818598842
1549,0.131534666461283
1550,0.16883117168541284
1551,0.13453039164417682
1552,0.13019638794748373
1553,0.1277798678305834
1554,0.13906172247840815
1555,0.16260352307400464
1556,0.11517917965301268
1557,0.1305031546117671
1558,0.13025229496085802
1559,0.13036986474794365
1560,0.14433385850628447
1561,0.13176187349389387
1562,0.15234630195554788
1563,0.1595904198789333
1564,0.12794773891251063
1565,0.11970360058315166
1566,0.19125240656786824
1567,0.1435675429617612
1568,0.11496464951194775
1569,0.14498194612622656
1570,0.1510283497927034
1571,0.13174053331945385
1572,0.15304916708253904
1573,0.13162069933515647
1574,0.12033620578204195
1575,0.1239802995367604
1576,0.1362210429001372
1577,0.12260738410570143
1578,0.12039246641997373
1579,0.12128971489316459
1580,0.1294222274431936
1581,0.12768384476938185
1582,0.13602544109462048
1583,0.14557527719198168
1584,0.13216397442952219
1585,0.1078586028375544
1586,0.12004721671945955
1587,0.11019249994456232
1588,0.12048258592081995
1589,0.12181372929036907
1590,0.11684471659180366
1591,0.1679568342470948
1592,0.11150625950159347
1593,0.12447748408954762
1594,0.1286209546774024
1595,0.13894036577603777
1596,0.13326163404219954
1597,0.10321385884171605
1598,0.13017659505158813
1599,0.11198287844721626
1600,0.1506810224661389
1601,0.12728708354406915
1602,0.1249734054762024
1603,0.14147475544905652
1604,0.1341899578078568
1605,0.12659233825631078
1606,0.12729617773762605
1607,0.12060992107325269
1608,0.1503406713938258
1609,0.11620863719598556
1610,0.128202871388069
1611,0.1174010048298386
1612,0.11935598777115758
1613,0.13813481361327987
1614,0.14106099487999843
1615,0.1290577428827717
1616,0.10896285881208675
1617,0.10778972790967815
1618,0.12448653769789833
1619,0.12101894167410614
1620,0.12598228672211476
1621,0.13227057542582119
1622,0.12130731017993822
1623,0.12076017155222456
1624,0.13204344461115924
1625,0.15641111948650774
1626,0.1701385496502085
1627,0.1552789192380675
1628,0.11946099262443205
1629,0.14256439626492856
1630,0.1363132911685608
1631,0.12442151537414434
1632,0.15189311796822774
1633,0.1304786618218641
1634,0.15951366440857898
1635,0.13640782873000687
1636,0.11247801118733865
1637,0.15372910486338937
1638,0.11675343164228302
1639,0.13458196268260988
1640,0.1478235893832302
1641,0.12056131831016378
1642,0.14586427710107489
1643,0.16216873409633267
1644,0.14128427309907668
1645,0.15197134681198315
1646,0.12454344028310851
1647,0.14880325554715348
1648,0.12232429761383311
1649,0.12694302044970593
1650,0.12598884054686624
1651,0.13773395657343265
1652,0.1445290173622346
1653,0.13768106196490928
1654,0.107567672669817
1655,0.14050415384323955
1656,0.12362925201364802
1657,0.13137983363139233
1658,0.1319783864385977
1659,0.13026448529094264
1660,0.12973387973131892
1661,0.15330630707591933
1662,0.15297696658738905
1663,0.14649098896381924
1664,0.13226002353157665
1665,0.1323759278570429
1666,0.1420195202520902
1667,0.13534107991636504
1668,0.1442616588207688
1669,0.1074544699986414
1670,0.1309052923834126
1671,0.12473371009961248
1672,0.13473047819419592
1673,0.13947283686058765
1674,0.15545413458165602
1675,0.1390995606493221
1676,0.10785543597169231
1677,0.13727332072036824
1678,0.12454586403657192
1679,0.14502122011074528
1680,0.12951252274949046
1681,0.128423976071194
1682,0.13033979272543195
1683,0.13124145094332915
1684,0.12968071060835723
1685,0.10953064542351153
1686,0.1433364145842128
1687,0.10760916271197306
1688,0.12819795832876252
1689,0.14969844314437275
1690,0.1250801481977467
1691,0.11903995385170105
1692,0.144562925769906
1693,0.13761201802929052
1694,0.13214381045728127
1695,0.1300604961227377
1696,0.11714668335270448
1697,0.1353759019019707
1698,0.12694103060407522
1699,0.14101103325202416
1700,0.1539861645824099
1701,0.11412323815081428
1702,0.15080919086541178
1703,0.1393983282659678
1704,0.13187841704281872
1705,0.12637645324006994
1706,0.1169332173031605
1707,0.13863919291563773
1708,0.15626961548544505
1709,0.158139213787538
1710,0.1121250262393166
1711,0.1167028999705684
1712,0.16960653340453263
1713,0.15686763260616748
1714,0.11869770695493338
1715,0.14627936837592884
1716,0.12292868460291921
1717,0.16717029236066763
1718,0.13335137827398494
1719,0.15215854529119774
1720,0.12146014505146392
1721,0.13559084817518519
1722,0.11330444979500619
1723,0.11814238086815612
1724,0.14076207108465638
1725,0.14108846683868603
1726,0.11540646167661393
1727,0.12973127508519997
1728,0.1346894933130112
1729,0.1251573756947192
1730,0.11842508097020062
1731,0.1257421723795301
1732,0.11627941468358192
1733,0.19363839312799638
1734,0.14041674647550512
1735,0.1479771037411666
1736,0.1361909171345399
1737,0.14115264272259592
1738,0.14312940006902025
1739,0.14193938416680493
1740,0.15297030468781714
1741,0.1284488337048877
1742,0.15530149747887861
1743,0.13572295253248517
1744,0.1078298068737553
1745,0.1222809620979338
1746,0.12010756236478354
1747,0.1631467675466748
1748,0.11689344983640332
1749,0.15577983902825934
1750,0.10994216096042825
1751,0.1276959248092907
1752,0.12336364530251244
1753,0.1246059332858201
1754,0.14351631314230695
1755,0.11469340392787995
1756,0.1236650819790869
1757,0.15811113916378
1758,0.12553747563484832
1759,0.14227870982969776
1760,0.1412242976260364
1761,0.11974451794764475
1762,0.1625585137488012
1763,0.14331769954316081
1764,0.1373761314349884
1765,0.12419012394367071
1766,0.134182749440699
1767,0.1430350862930031
1768,0.13339199572191232
1769,0.12766671147718164
1770,0.1437135956502123
1771,0.1351767824241466
1772,0.1524803809117026
1773,0.13669070100819447
1774,0.12579169893531225
1775,0.11985837279712232
1776,0.1374972252830478
1777,0.1265406625118444
1778,0.14360056036985028
1779,0.13915106865301757
1780,0.11919958303405592
1781,0.14811815318040275
1782,0.122284925372935
1783,0.12323465180526567
1784,0.15880971059292764
1785,0.14138429566384306
1786,0.11431036248084231
1787,0.16052369351446436
1788,0.12244412382448867
1789,0.138150961400233
1790,0.14226960229730473
1791,0.12698201931364037
1792,0.12255511652598194
1793,0.13363749408838388
1794,0.12569055787775582
1795,0.1348450204846762
1796,0.12247898936644427
1797,0.13335127681762435
1798,0.13724484605947765
1799,0.15266704279234483
1800,0.14620821334455264
1801,0.12708107117771578
1802,0.16980203475887515
1803,0.10961509675267925
1804,0.13114217103408257
1805,0.1383405865742794
1806,0.15127382474888684
1807,0.13715747077971438
1808,0.14573184886524965
1809,0.14533049415760008
1810,0.1482915076267951
1811,0.11974033130876567
1812,0.16413928162114286
1813,0.1311528809552509
1814,0.1511267167831295
1815,0.12010635531555237
1816,0.14307992645148118
1817,0.1438361118505168
1818,0.13960322912448128
1819,0.16869146182593148
1820,0.12360852271464251
1821,0.1281448951029935
1822,0.1578241231857421
1823,0.1262489264159361
1824,0.14017721219639903
1825,0.13769048875298473
1826,0.13421925579456925
1827,0.1315494173584781
1828,0.15663718580549513
1829,0.11134050631211204
1830,0.13737202385395517
1831,0.14795793430229237
1832,0.12346857629994325
1833,0.12311636173370917
1834,0.13590873545272708
1835,0.1130025392770565
1836,0.1279315528208561
1837,0.12695753485879446
1838,0.12004055782569911
1839,0.12739298351627945
1840,0.1533889987688016
1841,0.12132208627376237
1842,0.14718710697770376
1843,0.12218442063292351
1844,0.12931307197883446
1845,0.13486455605593473
1846,0.13563983066309634
1847,0.12437199487131943
1848,0.12248689690533913
1849,0.1284567436088738
1850,0.11709761791896225
1851,0.12024907734511367
1852,0.1524289365650143
1853,0.12056547645660326
1854,0.1552729998062499
1855,0.13645592525836883
1856,0.12824467351610846
1857,0.12265896524789947
1858,0.12990332674543592
1859,0.12185866681456023
1860,0.12882918970510687
1861,0.11289002197447753
1862,0.13302239386273043
1863,0.15676306122169073
1864,0.12294174363397638
1865,0.16754889691318797
1866,0.12932613801853912
1867,0.14116860371736337
1868,0.14719256966127836
1869,0.10859274415502713
1870,0.13473187147927942
1871,0.12383920741215972
1872,0.1430961914770291
1873,0.16264564148913765
1874,0.14786927633261926
1875,0.12458675899803004
1876,0.13133950662298122
1877,0.10783744303536479
1878,0.11683509479437262
1879,0.12570691469212952
1880,0.12550225287747124
1881,0.12979632373636257
1882,0.14969239726780517
1883,0.148512992489669
1884,0.11812470433879783
1885,0.14483784169788458
1886,0.14945642208805354
1887,0.11534204374340346
1888,0.13408408651292025
1889,0.1287902611410169
1890,0.1338050153925079
1891,0.12049425684715961
1892,0.12867246567550866
1893,0.12450080843170049
1894,0.15052212769173368
1895,0.13377903103513372
1896,0.11609637415914933
1897,0.1625020873918227
1898,0.13153183954985923
1899,0.11699388986546505
1900,0.12013594071506771
1901,0.11401895410917537
1902,0.12203300996751143
1903,0.1193699529510803
1904,0.12162476602046877
1905,0.12476636253725239
1906,0.1227295451530988
1907,0.12598582291810304
1908,0.11331636798852561
1909,0.13035727896143293
1910,0.13653559440239804
1911,0.12417157166793817
1912,0.16412626090806934
1913,0.10981602954209889
1914,0.12521145132526237
1915,0.1341938469586085
1916,0.16540298386932525
1917,0.136655646336925
1918,0.11846857301507409
1919,0.14855213043425866
1920,0.1314311034182293
1921,0.10920931820752393
1922,0.155715464620691
1923,0.1445567130938612
1924,0.14271153886452362
1925,0.11766590370717779
1926,0.13353298376158362
1927,0.1201881375893198
1928,0.12044423769993144
1929,0.12516550771320156
1930,0.14835503712291476
1931,0.14626176562545096
1932,0.1457811328512292
1933,0.12218106091756169
1934,0.11835881165064939
1935,0.1356434028682719
1936,0.13545913618265903
1937,0.13683787054078078
1938,0.130557842206308
1939,0.131224452207331
1940,0.13606335090289678
1941,0.15674638294714727
1942,0.1433421486577562
1943,0.1267233791711011
1944,0.12282722842424368
1945,0.1273446710693659
1946,0.1236660818234828
1947,0.12415416617083799
1948,0.11223381598492575
1949,0.13609575244589409
1950,0.14909790852549037
1951,0.1442013008896123
1952,0.13535496091698723
1953,0.11409818756191699
1954,0.12762285166085205
1955,0.1368765819995926
1956,0.1202797707917013
1957,0.15621363057727428
1958,0.15082479330990403
1959,0.1580209156434033
1960,0.13674298805148688
1961,0.1170155723538919
1962,0.11824613007570245
1963,0.12778997939503242
1964,0.13282178524073981
1965,0.12604922288520126
1966,0.15042630833902268
1967,0.12376303322042438
1968,0.1231791245176455
1969,0.13412419960590716
1970,0.1307203103657526
1971,0.14406672838994586
1972,0.1470977241520664
1973,0.13758713289011715
1974,0.1397820874606471
1975,0.17593787908413233
1976,0.13954940433877777
1977,0.13216260219048212
1978,0.12505141858199192
1979,0.1312284034434066
1980,0.13716317092616595
1981,0.1468906930821403
1982,0.12549415824137744
1983,0.1329078923131606
1984,0.1564775574689691
1985,0.13321888721426686
1986,0.1175082533145402
1987,0.11539772270446923
1988,0.1155680039200188
1989,0.13923095360379753
1990,0.11636301253602829
1991,0.13715036101481107
1992,0.13438324475124105
1993,0.13733657954078532
1994,0.14395096586027134
1995,0.1293720278141457
1996,0.12563473931349778
1997,0.10568564592045786
1998,0.14024174272178727
1999,0.124823973539957
2000,0.12201735758380804
